0.178
0.192
0.656
0.675
0.697
0.72
0.744
1.084
1.16
1.184
1.207
1.565
1.993
2.005
2.525
2.544
2.928
3.057
3.451
3.466
3.838
3.906
3.924
3.948
4.368
4.388
4.41
4.793
5.255
5.27
5.291
5.313
5.337
5.36
5.699
5.854
6.639
6.654
6.726
7.138
7.545
7.562
7.703
8.455
8.505
8.52
8.563
8.966
8.983
9.406
9.872
10.393
10.812
10.83
11.238
11.365
11.389
12.149
12.159
13.117
13.564
13.578
13.598
13.623
13.647
13.67
13.994
14.008
14.062
14.484
14.501
14.947
15.409
15.426
15.448
15.495
15.517
15.854
15.982
16.005
16.473
16.763
16.853
17.276
17.291
17.335
17.686
17.697
17.751
17.774
18.195
18.639
18.654
18.676
18.699
18.722
18.745
19.212
19.547
19.561
20.166
20.967
20.983
21.003
21.391
21.405
21.888
22.332
22.347
22.39
22.413
22.437
22.794
22.811
22.835
22.881
22.902
23.238
23.392
24.662
24.675
24.696
24.721
25.084
25.099
25.117
25.136
25.562
25.578
26.027
26.042
26.061
26.083
26.128
26.487
26.503
26.526
26.572
26.594
26.93
27.061
27.083
28.391
28.793
28.81
28.829
30.264
30.286
30.641
30.752
30.776
31.546
32.529
32.548
32.569
32.966
33.469
33.493
33.524
33.913
33.931
33.955
34.317
34.37
34.389
34.833
35.239
35.253
35.272
35.291
35.755
36.216
36.241
37.19
37.673
39.449
39.468
39.49
39.84
39.853
41.719
44.985
45.004
45.027
45.115
45.408
45.853
45.886
45.982
46.004
46.331
46.761
46.775
46.831
46.849
46.958
49.604
49.623
49.646
50.968
50.986
51.955
51.978
53.275
53.294
65.291
65.314
65.716
65.73
66.181
66.197
68.649
69.428
69.446
69.465
69.887
69.907
70.445
70.468
71.757
73.07
73.139
73.158
73.581
73.598
74.487
74.503
74.526
75.011
75.935
75.956
75.977
77.292
77.315
77.755
77.774
77.797
78.195
78.214
79.624
79.645
80.044
80.063
80.487
80.601
80.621
81.446
81.466
81.909
81.932
82.317
82.334
82.35
82.367
82.388
83.316
83.336
83.756
84.241
84.262
84.285
109.139
123.274
123.292
123.581
123.599
123.756
124.336
124.35
124.371
124.795
126.198
126.214
126.236
129.429
129.447
129.468
129.872
129.887
129.908
131.343
131.76
132.166
132.178
133.582
133.599
133.62
135.427
135.445
135.468
144.218
144.679
148.37
150.216
150.266
150.287
150.643
153.909
154.336
157.6
157.621
